HolderAddress,Balance,PendingBalanceUpdate
0x6dae30ef3295abcd30bbf48d00e0415a80e06fe8,27733.50487,No
0x4b922df874ca8d1c9dbbcbfacca72c0a291c4e42,27706.79381,No
0x810cbc3fc2a2706c1f04f3f87ed508b43aefe38b,27666.03041,No
0xd1d78a341fa6c7a52d9a2ff0861ac09e4f00c663,27612.80672,No
0x3c39885e2d38d9c24c6398995b6820092b9e3896,27500,No
0xd573f640b29dbc63c45965710f51d7591a7764db,27319.19679,No
0x9f6ebca17e2a22059eb641d3af16333a52bccb60,27296.97159,No
0x8fe77121dd953f4184155848c1a24ee32543cd71,27226.54431,No
0x5d64c9166dfef1a292dc7bd4a7ce75c83e166e85,27224.96925,No
0x731decfe0e79270f6b87ef097528aa46d38ec865,26930.22616,No
0x5279b8df214bdd41559cc673fe27b74d7ecf2c62,26838.70704,No
0xb6466c389b92e5124ae8a41aac87d290542f5514,26774.38547,No
0x4ba49c55904ca315eb13ec2e5e0f067a42a66e65,26712.38814,No
0x25495b6c34617d37189e8a1233c84fbdf6f586d3,26674.7627,No
0x817c0ad7b724a59ec2180066355c07bcdde7b34d,26585.3705,No
0xb46b3935e78a0d88c7912ac72af86c952deabd6c,26582.86849,No
0xa7f31f34ed6c894fd22371f55b537b164f4cf51a,26539.69611,No
0xf48faef2e52755c7fb549e0205e8e4195320fbbf,26513.6747,No
0x67b334fd3c769fc4406a94d99e673eebadab40f7,26483.77668,No
0x35f864fcc9f481ba26c29e1a550f22dff8683006,26430.2431,No
0xfe43c1c04176d53cca9a775d929c328929877728,26413,No
0x914ffa11da2bb3b1c780153d6a7405798e072933,26339.8858,No
0xbeaa4dcc81f7d2aade56aa48449e37ae9fcc0434,26295.22405,No
0x45dbd069ce74693327fb850685d532e1971a9bb3,26262.14554,No
0xf28c47613c837639e00509376ed499ae98c84f5c,26228,No
0x3f8c15bfa97d86efba87a27ac99d87ec4eee40e8,26228,No
0x98ede5a956f7dd2d540a7872e5b7b9471bda20a3,26173.63423,No
0x48b211039586619b04cfb3b040cdd12165e3a9cf,26127.49523,No
0xa923a732d57a45cfb451d626c3b3421a5e495f87,26124.32638,No
0x2eebb47cc203e436d778fb49ff3a243e3ebac056,26100,No
0x7fe16c9e8017bb6b0ba845569b19a4b1e934e690,26020.77846,No
0x2ecaf376a31b0a1c6775938944c3b584059e247b,26006.36573,No
0xab981e1d4def77708b93d09eb4bbc635ed02fcff,25900,No
0xbcdc48256642ffa6dd30fc09ba1408d4c9b569e1,25896.92152,No
0x1baa445a2e742e106f5ca6abbc36c7ea9b53132c,25870.30801,No
0x81dbd6b2d84a340da06968d77439520b2924a553,25870.30801,No
0x22b7d8d1b6cbfdd9a0b37f857b9bee94169cc4ed,25864.69677,No
0xf0bc763e0a6af4784a36fa102220ff60ec651f9e,25716.8725,No
0xab450d37f5c8148f4125734c645f3e777a90f003,25705.04964,No
0x0d3746dd004896b7759d40d43b1ac8abb0f4657b,25699.17651,No
0x5091c1644ea91c3beb39988a10ae1ab8f1864c89,25674.2631,No
0x7b9e02930322585fa8090e5c73a5bedb78dfcbed,25663.7066,No
0x6ffbc344188c05b840bdb1751de3e2c596813b1c,25548.04397,No
0x03725a613421fd9e73fb8587943fddfd7d45f494,25542.68015,No
0xf4145e2fb018aeb14c140dde64d235bdd385cafa,25517.60871,No
0xb4ce2bed713b4400ca7d5d2a3f7d34ca438172fb,25500,No
0x6a0e21273a4f7446be5bb61e025ee7ad73e5de87,25308.34688,No
0xdcd2b85c5e1f63081721adec7eeeced60dfcdd23,25253.48404,No
0xf51d58b8b200bce58d45c1069e0976d43006772e,25221.12025,No
0x811b092aed7a3f89c961a798df4adca15fc3feb3,25220.70147,No
0x96405f4816272b4b0ed4f5683dfb76c0c104a429,25220.47554,No
0xf210658f6ea6031622cc5a36062a5d0849c8326c,25220.2227,No
0xb44b99df50fd30a49eaa002a8e4b4820f61dbc73,25181.26886,No
0x20a00eb93aeeebe020b197c0732c8017626440dd,25160.87055,No
0xca092c3095e6ebc38a56636482a9fc308b0a6722,25134.42391,No
0x8e2ca37077a75bf0e8fdf0f3e14bfdc1916efe53,25128.6501,No
0xd33f2c1abc81441c941dc370bbb5abcf1bd9c712,25127.19176,No
0xbef1e252fd96973af98ff72f919e0d567644a339,25085.02265,No
0xfacb1e5a7a7c8baa4e16f07cef045fdcc867fde3,25065.95386,No
0x984f2e483f80d7fb7a94fff3dfb118607f84adde,25050.76611,No
0xd041b9718f6c1f2ba31ee2d59f30b47eb49e8b14,25050.07854,No
0x678d4770c86724a360d17ed33e249f53171335bb,25013.19486,No
0x95a3b909bc391106d2907cbe6f872aef5a147c0d,25009.78847,No
0x808a023b72260170c95d831f589a1ae0dca1e43e,25007.14355,No
0xe08346c4c0072bfbe4efd7d93d0cf984d6141d37,25000.90187,No
0x966444cd6abab15eadf3bb1e6ad85bbfac1b9329,25000.8275,No
0x5eafa418e3ce901a906f43556c2bcc9d3dac4386,25000.58366,No
0xdc1f005ca88d277a7e0054826ad54d74a76d03a0,25000.5115,No
0x04d7b7325efac32b3ed679c9b5d05b23a0cbdc96,25000,No
0xb11c236f6d99d90353280e78f69b6a43e9832937,25000,No
0x525635374307559dd55c64f15cf101515259db41,25000,No
0xa3dbbb45e0ac7aa050e92ecbfe8b78788ea2b0e9,25000,No
0xc090199e68d6f15bdf3e197145610fb10b7aea39,25000,No
0xa5c7b8811aefa3bb14d406f7d4665a4041f1f7d7,25000,No
0x2cf0833ab136989ca81c8ade3b874811ffd4252a,24984.0422,No
0x6c66ec588f6d10acb17942cd062b64cfc063f68a,24981.19118,No
0x2d2780186d49a2e0826af8d9ffafd8c08217fac2,24850,No
0x21cd08a39880eb489ec4328aaa929b84c43047aa,24815.75524,No
0x805b72d2a716e2ee55eb953b5a20d9fb69319e52,24767.41155,No
0xd714ac40efa379cbb1af31a0a6495abdab2d9cee,24699.22987,No
0xeb379668208b02c3a0d7f71d8fe80b7e5b7faa13,24670.67308,No
0xfdbaa5eee7cdf45eec3a71a672065a67191fda7a,24669.29774,No
0xce6b982797fd3627509a0b1fbd7e20458916d30a,24567.25299,No
0x155d3e3b4768288758db83639836c4f2968b3286,24539.67249,No
0x8c51296091c9c4f3bb2021516cd1a01f1c2c0f5a,24497.61041,No
0x6b8e80dd952e23ad73b8e0cc9bedc47510cf3143,24379.85521,No
0x573d63680fd893c179e21c03899ee23f5d0e6715,24222.33436,No
0xd132d1cb6cb363ce4f8a5351573cbbbf96dcf17e,24191.3376,No
0x43f686393290ae9cd6f49881918696de1d67650a,24143,No
0x1ceb9f3b2eaed8c3c61a6f92d3c842121a12c335,24143,No
0x78d5dc428489993decfe313954c480616ff7841e,24143,No
0xeaa51ea18a07d1f6783e8187bd8fee6e7c7f9147,24143,No
0xbc9714d832b317ec884c07bb272177b462e8b146,24143,No
0xcd21dd9d3ad64794de944c43af2f3d06f5a57cfc,24121,No
0x3794b7efaf68894396e7b3d7d6c9a325d2e594b3,24056.74094,No
0x0122fa24aa8a0997012c4c575cfb06583c0fadc2,24023.14385,No
0xc26aef55786bdae5beed4cdf50fcfee4437f5a78,23968.68399,No
0x135f9765dea5cb41718a5ff46990b51dde69031c,23962.53439,No
0xac84171326d4ac9cc272e5c1d98972c0afbfd29d,23894.52099,No
0x94d4d7c429bf9172cb1c49c8d7bf5908493dc8de,23880.45668,No
0x450c7ec0887111e87de0fd256bfb647d0ac076ea,23872.6822,No
0xbd2b6c493d60402ee3cd8e156824aacbdca04772,23850,No
0x7d8024107848c7cf6489cce29865ed886f2278ca,23840,No
0x506e8f3423a33931418eac5967d30acc71b45d28,23744.3067,No
0x38b38ca617db4b9b7ff14fcfa7effb707ab91612,23700,No
0xad5949536d265b179614c3ec14af5313f1e2937e,23687.11025,No
0x975d9c369db256c1c65d843bb4d46b639b25311f,23680.98142,No
0xf1b75a5d02a2e236407fb5b8ca445ed5183c7907,23638.83098,No
0x9d507fcb130f96a362b368ee98fc6996218837ae,23600.19854,No
0xb8afd9f0cff6c40a064efec5a855a934c20e973a,23591.55257,No
0x836f231db96a2c60071f1023cf0327b6ec53a937,23587.03748,No
0xde7fbe7b2a0bdcdcc3a4c6ad2844fe0a591463f8,23554,No
0xcfab0803ab5fadcdce7a71990bacc8fa73f4bef2,23541.40715,No
0x18637c34a0982be3dea615a2788d5ce76eb5789d,23531.31749,No
0xb9abea871234d10181d82ad160bf56a9615dc821,23498.18511,No
0xf353879560a72dd8912b17f889c93fcf39d1b32c,23340.65801,No
0xf1372660da27d44e2a9748c66cbdeab36c10ecc2,23333.6541,No
0xa46231030ab50d460333618bb4ec7f8e8ba649f7,23321.64521,No
0x709b3e3c1a2eebae69f14e3bf6b2b633d06e6ebb,23283.27721,No
0x3ca47fe42e4412b78b2a36136755c5a52acb40db,23268.627,No
0xc3f23ee873f6347ab9424801e22b7fade7c42de4,23235.12795,No
0x5c8ab5777d280f7a431d775d7df37e5b4b584819,23227.77886,No
0xb0b267df326ff70d652e39f2b5a74d0cd95eb5b2,23220.9313,No
0xaf97bb0747d2055c5a24fd24c9d51016d3b9d10e,23179.51677,No
0x275f4f3b707eff8d793f55fb9f73d6ffb207cb6f,23086.83692,No
0xfc011860c9e4b840ab97c2c3936611c88fce3673,23064.94891,No
0x72c6b99dcc24e7940719832e5e18c40da6cdd1c4,23038.4514,No
0x4256e61c96b502ac3b471e17f397d26d87dcb9d7,23000.0003,No
0x6290b1fd49012a3e76e74be3633ca1506f69d1eb,23000,No
0xb29f7bb1847940b0a64783f44d8688e9f643064f,22847.38636,No
0x666d08529ba422b6a9da1cf8790c4e73cfa727c0,22823.53143,No
0x86087fbb27e97f462ca878536a259b6465b58712,22782.72803,No
0x6fa3632cbae7c515cbbf4907fa036b8a400fa49c,22777.15153,No
0x703738e587a1f7fd27d84794629785a3dfefe258,22755.58182,No
0xc42d15f36a7d47763352f27ca6f1c660cb8f16d9,22734.90405,No
0x84bbb4d7294ee202e062d9ffe32392bed7e83fff,22650,No
0x136962361969a9b819fbb4b070e7f55c60276e2f,22626.10397,No
0xe296373662b4580b3cb20af3f9cb89e22f1a5fac,22539.94474,No
0xe8ce609e520f29f3d5b88c758b63324173bb625b,22509.53874,No
0x6335c134b9f106f39868f602318b44e03e2f908b,22501.84987,No
0xff20bac4e37aaea2b51d953eedfb51577816de0b,22500,No
0x10f69a504a51bb3d15964f6490ef4b6e9d70f492,22404.31493,No
0x24db622bfab61709a7531410c59a10d93b280055,22389.30597,No
0x40c1850cb3508c7298abf772fb9d1a7014292f19,22315.36599,No
0x119b64798b51dd67c8a66374630d2005ed3512c0,22293.7952,No
0xf7831823692af164e0e8f218c67472493936211d,22292.17235,No
0x15de320305165e7e9a4eaa3ea042a44eb312c461,22284.3911,No
0xdef0fc0cf262e62f9aa6f65f0874ee7ab7da3010,22248.5398,No
0x0148bf191e0b3d9f945ae8053cf2cc3f7eac9003,22174.54972,No
0x04c8c26f087b3cf16be981df41a13df0089c8ae8,22174.54972,No
0x1fcf389601cefc611df98e11dba448fb2ebf9f20,22174.54972,No
0x9f2b0cf41d5fedd86cc3896bed0586c3ddecb29d,22174.54972,No
0xc451fca34660784f678a01a22a14f05ca9ca24dc,22163.6221,No
0x4b7d53e3b1f5592f19b20a3bfcc3f230322c146c,22147.7243,No
0x7b9debbe8948e41161e999bb3393c788f79ba971,22102.55455,No
0x696cd095c7653472cd6dbc861372b89d8c3e44bc,22100.63456,No
0xb13780857d9c6a6129cacfddd416fa4aba5e9034,22097.60853,No
0x9a9416692de379643b93a71480eee32ce3f3529a,22050,No
0x20c6f73a8f39cba0597b8bba1073cd515e4d7edf,22040.80793,No
0xfe8662eab6cbbe726e2fca50e7526200e2db1055,22029.45898,No
0xd6996f048d745cbdafbb96b1605ecd2d3a3d4087,22018.02371,No
0xfb769f1aa00519253340b6198658cedf662f88e6,22005.69106,No
0x8aad258810811321f504b85e1a3b07473a32a8ba,22000.0796,No
0xdcdbf89e79365a88f51732773f47e987e7a8991e,22000,No
0x47d7448bd9c022a5174a0e4d01175a8bc2e22a5b,21997.8266,No
0x57bbe913a9e2e206611c56baec54cb95ae823520,21975.5053,No
0xc7deb710bd7ba2e635a1c3bb1b6e461f75500aee,21960.31762,No
0x0f9a8f5693b37e20dba04df08140b8b7afcaad34,21922.44659,No
0xc5a71cc74a9650c4a9d574913bd499b86f5adaa0,21842.38333,No
0x7172aeed371e88aa44cc56822bab5d674f92da17,21804.97389,No
0xbeccd591411088a451cb3268249de38564d7b469,21779.13575,No
0x6cf74a0b88141774872ab7b7596f8d4622d016d3,21707.10025,No
0x71a9151dae3cf9f17f41863eb9080e590c9f0c13,21688.49614,No
0x814510576cb793e8722c7f80ddeeae060973cc5d,21679.1785,No
0x4f2468c1a1f5ab98c104c5ced14d066764b64ff8,21606.85762,No
0x4a11a811e05fdda19a17e34ce1c9c8efd2018cc4,21510.0717,No
0x59f9cab8c38be20b575909bf06310f9660ca530c,21500,No
0x3d3e6b7f179c31eec207b04f8f774e73f75b18b4,21492.08438,No
0xb9d40d81bab07b6392b84dcf69121c1205c85c97,21487.09878,No
0x062b7add03c4d1b8602214290d5cc2c2df1393dc,21450.94688,No
0x0245ab0757baeeb1262c8e3dbb7a41d7af5cbda0,21418.64871,No
0x2ebfb302b6d0da8de033b9474b0f77096e6989f5,21353.57254,No
0x35f012df9f80d5fcb6c483099d7fb2d05a9836b2,21347.58599,No
0x6f4fcf0034c18a239b595bacea8c9e1ec3f2122d,21345.338,No
0x3443ba97c54f3bfca7926f1f5f9f2962134e0095,21332.92021,No
0xcde9b432fc52621956cbab729eee722acc1c840d,21290,No
0xac029a845c9c21bf2010b3769d0661fe7a696cf4,21288,No
0x0a2fc527b2002172919891362690647ad25720af,21260,No
0x945132a22ae0ae813996eaad040c0132343f4eb6,21206.44461,No
0x25041989153ef50ac08686276de6841f23a2465c,21188.0628,No
0xc1a5ef46147ea575372b357e7ab9d98d1d10aafe,21131.20652,No
0x4f591ab422ed6a5a8783419501971479f78d3c83,21072.434,No
0x38da1a199fa18690732fb3e2dc50cd23e2a615fc,21008.7519,No
0xda50beb6279f1b18e7fa5e061483d0dceb2af064,21000,No
0xd00aa07614318eb4d0b1643b5fe09fbd65e1b4ef,20988.1888,No
0x900256367e4c38a7ba23c707edc3cc5ef14705dd,20983.47414,No
0xfb239e0df3a98f6b728200c14cb364cfc61dc4bc,20965.63845,No
0x0bc3d3b6ab0ff696909ef63e6d89afe09c3eff7f,20905.34959,No
0x6a7d41c0ea95726624f9bbdc24aabbe8a9bd4ee2,20894.49398,No
0xca461115309a382c845c914468a89ac60cd53cef,20866.53963,No
0x35b37c83a9a0843f6080dde51b7bde8cf09cd755,20808.99683,No
0xc1a8a78ed0127b7ce996e273295ce06d6b250d56,20792.92182,No
0x35a3b299162230d58f54a6d35397ca8d8818e99b,20786.01506,No
0x02dc26bda75321d2eb8ea62c5b9dcd04f6c7b740,20772.24502,No
0xff6ef346d8e6c0612a129f135b107123bea60f2b,20769.6457,No
0x9e5d9080d7df0573094debb8e03b6d3b4edbf86a,20712.4154,No
0xc2137aeb00986aff5ebd36fd630bc2364e35c03c,20699.5325,No
0x993e2b85351609e053a5d4a29a2c48e7c4f96e0b,20696.24641,No
0x4e7f4d698551593e4a3ddbdcd49cbb6ccda40fc4,20668.46825,No
0xba95c358ec16f1d8bbc48e6a4c17bbde2a402c53,20579.86318,No
0x5911713555fe97fccbe53fd81f027c785f396986,20570.35077,No
0xe53267cfa74a957e12dc5692f5956856fb01272b,20541.37566,No
0x8524b0a8c16e4badd1ee73ada2b251644d188194,20528,No
0x0118fb177eb5ad34226f0c7922f36dcb1a9597f5,20520.4903,No
0x0438b191364d38addb6a4c5c0552cfa1b772be61,20512.46837,No
0xbb4c78b0948a66c104970345982ce5f6fdc094c8,20511.45849,No
0x74bcb8fb153754182f1d0aaf5b68502b3f02b3e6,20463.3714,No
0x2f0db7db54e047614aa9a22540d7eb9770190ae2,20457.41921,No
0x384efdf4f98347e28177133ba607ce7cd798a93a,20431.57087,No
0xaa8c01eb111d3a9c312343a0d016fe1c5b00ec6e,20363.5711,No
0xbc5f6487234011ae50abdf0a864ec9131e8d2ce3,20305.2014,No
0xeb6a964c2e257a3b920d8ca4c6715bf25dfcb61d,20302.40756,No
0xc11b862a4638920ae5657be51ba243a8d42ae27b,20296.00701,No
0xe2a45cd1076dfb411b5f4bcd4becf3ab96c1abb2,20294.86505,No
0x1e328b3b893bb9a62635a5f618665f986343f898,20294.2703,No
0xd19b1cc30c1219a7a098257512ff339902cb7b35,20293.45932,No
0x7de4dd9c96fa5a039731f4447d237ff46304ffcd,20218.99364,No
0xcd6b2f67abc1f1a78941c486d319228c8ee2c8f2,20178.11937,No
0x421dfb73453e50a112d5815726a13c005063b3b8,20158.36652,No
0x199dd1ada10d98d0c9bc56ee7b4098e2e48debbb,20150,No
0x14fabd345204da0b60f69ba53b01785f72ed4c61,20145.49257,No
0x444a7d2951fcc47856fc7b85f77cdc7569af4923,20145.482,No
0x2778ff91101a7906443889a12669f79214828538,20144.21596,No
0x7943d5764cf4e3174336f87a76a5e638b0e6f296,20141.84119,No
0x6bc46d8292ba9d0a264b00820d17bcfa3712d109,20135,No
0xd22567ceb1d867d993b364bbcbc71445fbf7fdb1,20125.18667,No
0x5065454dd02f2e77e2ca2372afd10f9d4bb07eec,20100.66199,No
0x197917eac1c27020f6524a636d3e5049bb839dcc,20099.88017,No
0xc05a9140806c769e44688d18942fb4575f3968bd,20078.9085,No
0x9c5c69fdc06d9a197f9b140f226321a66e64339a,20078.89308,No
0x306bb23fab9d9fc7e3d5602db9cd58483c7d230d,20069.33564,No
0x5d9f4366c726f0fdfdfca6182ee490432c65ffba,20063.3282,No
0xe53d4fe7ea6655fe887ade763801a950e645c7c7,20056.8997,No
0x728349048cecf3a05c10a51cf5626a8ea7d6cf24,20054.07489,No
0x4f5e2635b5ad452acc0537c927015045c4303520,20024.63046,No
0xcc9b43ecaeb35bc3d136ec3ad8380929b7660840,20024.32386,No
0xb1a1b7b4d54848222bd1bd0be1524675103d44a7,20003.10995,No
0xe22a4a44b86486b1bdb5807a90abc02adef74de4,20000.9993,No
0x07595ea7765e6402cf28f1ba27a749e81d3e113c,20000.82459,No
0x1651af560ded55ab685c03315e24020cf68e70eb,20000.02369,No
0x334be5a31f03e0d5321b5240ca3a65d576abb2cf,20000,No
0x507263d132935781c6d059a83c6404b26da1abb5,20000,No
0x0f59cbfc3cb5bce651385bca09fbe0c6fec01a20,20000,No
0x0139d620d2a39675eeebf02ebf391b8f4a6eace9,20000,No
0x0c4d0c9c6d5a2f4f36167fd505b1cae06f21b2c1,20000,No
0xd7147ce5a457d03d56d547592569ab49927a82fe,20000,No
0x4a0573f70e77a28dd079c0e079174135ab6b41c5,20000,No
0x625e43529d2e63ace0c02f904c59a121283a1dd9,20000,No
0xbeaa6522b403ccd19bec4da48967e294024485fd,20000,No
0x90ab39b06cd89c151a6d6e10f4822c868051a390,20000,No
0xc2137343511c93c15cf46a0d2ea1b12df309aed4,20000,No
0x46188f0bb4928e3d851ec8e70cfed58f17c7d2c8,20000,No
0x79462fc71a5fc63294f09629dadf9532465d73dd,20000,No
0x3545d0585e0be7ccedd90c1b463510fd52af47ad,20000,No
0x329bd7f1549ae4d0c0b1686f0c77af753e59efcc,20000,No
0xf4dffbf4b8512466db631a1769ffc8dfeca86912,20000,No
0xc5102539995d7212df32bbcc6421a889bcae4662,20000,No
0xb17119cc769840c3272e9e268cee067249fe2d5d,20000,No
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
